id,subject,subject_en,domain,domain_en,name,type,age_range_start,age_range_end,stage,description,evidence,assessment_prompt,cn_standards,source_gap_id,origin
mtc_069,艺术,Art,表现,Performance,美术·线描水彩版画,PROCEDURAL,8,12,第二~三学段(3~6年级),"尝试线描、水彩、纸版画等不同的绘画形式，丰富美术表现的手段。","能用线描表现细节；能用水彩涂染；能制作简单的纸版画","让 {{name}} 选一种绘画方式创作一幅作品。",moe-2022-art:S2.PR.02,G-ART-02,cn_only
mtc_070,艺术,Art,创造,Creation,音乐·编创简单节奏与旋律,PROCEDURAL,8,12,第二~三学段(3~6年级),"尝试用声音、节奏和简单旋律进行即兴编创，表达自己的创意。","能编出一段简单节奏；能为歌词配简单旋律；能与同伴合作编创","让 {{name}} 编一段四拍子的节奏并拍出来。",moe-2022-art:S2.CR.01,G-ART-03,cn_only
mtc_071,艺术,Art,创造,Creation,美术·设计应用(手工海报),PROCEDURAL,8,12,第二~三学段(3~6年级),"运用设计思维进行手工制作或海报设计，把美术应用于生活。","能设计制作一件手工作品；能排版一张简单海报；能说明设计想法","让 {{name}} 为一次班级活动设计一张小海报。",moe-2022-art:S2.CR.02,G-ART-03,cn_only
mtc_072,艺术,Art,联系与融合,Connection & Integration,戏曲·京剧脸谱与行当初识,CONCEPTUAL,8,12,第二~三学段(3~6年级),"初步了解京剧的脸谱颜色含义和生旦净丑行当，感受戏曲艺术的魅力。","能认出脸谱代表的人物性格；能说出主要行当；能模仿一个亮相","给 {{name}} 看几张脸谱，请他说说代表的性格，再模仿一个亮相。",moe-2022-art:S2.CO.01,G-ART-04,cn_only
mtc_073,艺术,Art,联系与融合,Connection & Integration,中华传统艺术·剪纸泥塑等民间美术,PROCEDURAL,8,12,第二~三学段(3~6年级),"学习剪纸、泥塑等民间美术的基本技法，体验传统艺术的乐趣和文化。","能剪出简单的窗花；能捏一个简单泥塑；能说说它的文化来历","让 {{name}} 剪一张对称的窗花，说说剪纸是哪里的传统。",moe-2022-art:S2.CO.02,G-ART-04,cn_only
mtc_074,艺术,Art,联系与融合,Connection & Integration,艺术·音乐与相关文化,CONCEPTUAL,10,12,第三学段(5~6年级),"了解音乐与地域、民俗、历史的关系，在文化语境中理解音乐。","能说出音乐和生活的联系；能区分不同地区的音乐特点；能表达对音乐文化的理解","请 {{name}} 说说一首歌和它背后的地方或节日有什么关系。",moe-2022-art:S3.CO.01,G-ART-04,cn_only
mtc_075,艺术,Art,联系与融合,Connection & Integration,跨媒介艺术·综合创意表达,META,10,12,第三学段(5~6年级),"综合运用音乐、美术、表演等多种媒介进行创意表达，呈现一个完整的艺术作品。","能整合多种艺术形式；能与小组合作呈现；能说明自己的创意","让 {{name}} 和小组用音乐、美术、表演合作呈现一个小节目。",moe-2022-art:S3.CO.02,G-ART-04,cn_only
mtc_076,艺术,Art,欣赏,Appreciation,美术·欣赏自然与生活之美,CONCEPTUAL,6,8,第一学段(1~2年级),"观察和欣赏自然界和生活环境中的美，用感官和语言感受美的存在。","能发现身边事物的美；能用语言描述美的感受；能表达喜爱之情","带 {{name}} 观察校园里的一处景色，请他说说美在哪里。",moe-2022-art:S1.AP.03,G-ART-01,cn_only
mtc_077,信息科技,Information Technology,数据,Data,数据与编码·信息可以编码,CONCEPTUAL,8,10,第二学段(3~4年级),"理解信息可以用数字、符号等方式编码表示，初步建立数据和编码的概念。","能举例说明信息可以用编码表示；能看懂简单的编码（如学号条形码）；能自己编一个简单编码","让 {{name}} 给全班同学设计一个学号编码方案并说明理由。",moe-2022-it:S2.DAT.01,G-IT-01,cn_only
mtc_078,信息科技,Information Technology,数据,Data,数据的组织与呈现·图表,PROCEDURAL,10,12,第三学段(5~6年级),"用表格和图表整理和呈现数据，发现数据中的信息，作出简单判断。","能收集数据填入表格；能选择合适的图表呈现；能从图表中得出结论","给 {{name}} 一组数据，请他做成图表并说说发现了什么。",moe-2022-it:S3.DAT.01,G-IT-01,cn_only
mtc_079,信息科技,Information Technology,数据,Data,数据与数据安全·备份与保护,CONCEPTUAL,10,12,第三学段(5~6年级),"认识数据的价值和重要性，学会备份和保护数据的基本方法。","能说出数据丢失的危害；能进行简单的数据备份；能设置密码保护","请 {{name}} 说说重要文件丢失了会怎样、怎么备份。",moe-2022-it:S3.DAT.02,G-IT-01,cn_only
mtc_080,信息科技,Information Technology,算法,Algorithm,身边的算法·步骤与顺序,CONCEPTUAL,8,10,第二学段(3~4年级),"理解算法是解决问题的一组明确步骤，能识别生活中的算法并用自然语言描述。","能说出做一件事的步骤；能把步骤排成正确的顺序；能发现生活中的算法","让 {{name}} 把泡一杯茶的步骤排序，说说这就是一种算法。",moe-2022-it:S2.ALG.01,G-IT-02,cn_only
mtc_081,信息科技,Information Technology,算法,Algorithm,算法·分支与循环(初步),PROCEDURAL,10,12,第三学段(5~6年级),"认识算法中的分支（判断）和循环（重复）结构，能用流程图或积木编程表示。","能用流程图画出含判断的算法；能识别循环结构；能用图形化编程实现","让 {{name}} 用流程图画出过马路看红绿灯的算法，包含判断和循环。",moe-2022-it:S3.ALG.01,G-IT-02,cn_only
mtc_082,信息科技,Information Technology,网络,Network,网络·互联网与在线学习,CONCEPTUAL,8,10,第二学段(3~4年级),"了解互联网的基本概念，知道可以借助网络进行在线学习和交流。","能说出互联网能做什么；能安全地打开学习网站；能在线和同伴交流","请 {{name}} 说说上网可以学到什么，要注意什么。",moe-2022-it:S2.NET.01,G-IT-03,cn_only
mtc_083,信息科技,Information Technology,网络,Network,网络·搜索与获取信息,PROCEDURAL,10,12,第三学段(5~6年级),"学会用搜索引擎查找信息，能判断信息的可靠性并合理引用。","能用关键词搜索；能筛选有用的结果；能判断信息是否可信","给 {{name}} 一个问题，请他上网查找答案并说明信息是否可信。",moe-2022-it:S3.NET.01,G-IT-03,cn_only
mtc_084,信息科技,Information Technology,信息处理,Information Processing,信息处理·文字图片简单处理,PROCEDURAL,8,12,第二~三学段(3~6年级),"使用常用软件进行文字输入和图片的简单处理，制作简单的数字化作品。","能输入和排版文字；能对图片做简单裁剪调整；能保存自己的作品","让 {{name}} 用软件做一张图文结合的小报。",moe-2022-it:S2.IP.01,G-IT-04,cn_only
mtc_085,信息科技,Information Technology,信息安全,Information Security,信息安全·密码与个人信息保护,PROCEDURAL,8,10,第二学段(3~4年级),"认识信息安全的重要性，学会设置安全密码和保护个人信息。","能设置较安全的密码；能不随意透露个人信息；能识别常见的网络骗局","请 {{name}} 说说什么样的密码更安全、网上不能随便告诉别人什么。",moe-2022-it:S2.IS.01,G-IT-05,cn_only
mtc_086,信息科技,Information Technology,信息安全,Information Security,信息社会责任·文明上网与数字身份,CONCEPTUAL,10,12,第三学段(5~6年级),"树立信息社会责任意识，文明上网，尊重他人的数字权利，对自己的网络言行负责。","能说出文明上网的要求；能尊重他人隐私；能对自己的网络言行负责","请 {{name}} 说说在网上发言应注意什么、为什么不能转发不实信息。",moe-2022-it:S3.IS.01,G-IT-05,cn_only
mtc_087,信息科技,Information Technology,人工智能,AI,人工智能初识·机器如何学习,CONCEPTUAL,10,12,第三学段(5~6年级),"初步了解人工智能的概念，知道机器可以通过数据学习完成识别、判断等任务。","能举例说出身边的AI应用；能简单说明机器学习的过程；能区分AI和普通程序","请 {{name}} 举几个身边用到人工智能的例子，说说它是怎么变聪明的。",moe-2022-it:S3.AI.01,G-IT-06,upstream_adapt
mtc_088,信息科技,Information Technology,人工智能,AI,人工智能·体验简单AI应用与伦理,META,10,12,第三学段(5~6年级),"体验简单的人工智能应用，思考AI带来的伦理问题，培养负责任地使用AI的态度。","能体验并描述一个AI应用；能说出AI可能带来的问题；能提出合理使用的建议","让 {{name}} 体验一个AI应用，说说它好用在哪里、可能有什么问题。",moe-2022-it:S3.AI.02,G-IT-06,upstream_adapt
mtc_089,劳动,Labor,日常生活劳动,Daily Life Labor,清洁与卫生·扫地擦桌整理,PROCEDURAL,6,8,第一学段(1~2年级),"学会扫地、擦桌、拖地等基本清洁劳动，养成爱劳动讲卫生的习惯。","能正确使用扫把抹布；能把地面桌面擦干净；能主动做清洁","让 {{name}} 把自己的书桌擦干净，观察动作是否到位。",moe-2022-labor:S1.DL.01,G-LABOR-01,cn_only
mtc_090,劳动,Labor,日常生活劳动,Daily Life Labor,整理与收纳·物品归位与分类,PROCEDURAL,6,8,第一学段(1~2年级),"学会整理和收纳自己的物品，做到分类摆放、物归原处。","能分类整理书包玩具；能把物品放回原处；能保持桌面整洁","让 {{name}} 整理一次自己的书柜或玩具柜，说说怎么分类。",moe-2022-labor:S1.DL.02,G-LABOR-01,cn_only
mtc_091,劳动,Labor,日常生活劳动,Daily Life Labor,烹饪与营养·简单食物制作,PROCEDURAL,8,12,第二~三学段(3~6年级),"学习洗菜、切菜、做简单饭菜，在烹饪中了解营养搭配和食品安全。","能安全使用简单厨具；能做一道简单的菜；能注意用火用电安全","在家长指导下让 {{name}} 做一道简单的菜，说说过程和注意事项。",moe-2022-labor:S2.DL.01,G-LABOR-01,cn_only
mtc_092,劳动,Labor,日常生活劳动,Daily Life Labor,家用器具使用与维护·安全操作,PROCEDURAL,8,12,第二~三学段(3~6年级),"学会安全使用和维护常见的家用器具，培养动手解决生活问题的能力。","能安全使用一种家电；能做简单的清洁维护；能阅读使用说明","让 {{name}} 在指导下学会安全使用电饭煲并清洗。",moe-2022-labor:S2.DL.02,G-LABOR-01,cn_only
mtc_093,劳动,Labor,生产劳动,Productive Labor,农业生产·种植养护小植物,PROCEDURAL,6,10,第一~二学段(1~4年级),"通过种植和养护植物，了解农业生产的基本过程，体验劳动的辛苦和收获。","能播种或移栽一棵植物；能按时浇水养护；能观察记录生长过程","让 {{name}} 种一盆小植物，记录它的生长变化。",moe-2022-labor:S1.PL.01,G-LABOR-02,cn_only
mtc_094,劳动,Labor,生产劳动,Productive Labor,传统工艺制作·剪纸编织,PROCEDURAL,8,12,第二~三学段(3~6年级),"学习剪纸、编织等传统工艺的基本技法，传承民间手艺，培养耐心和审美。","能完成一件简单的手工作品；能说出工艺的步骤；能感受其中的文化","让 {{name}} 学做一件传统手工作品，说说它的来历。",moe-2022-labor:S2.PL.01,G-LABOR-02,cn_only
mtc_095,劳动,Labor,生产劳动,Productive Labor,工业生产劳动·简单组装,PROCEDURAL,10,12,第三学段(5~6年级),"通过简单的组装劳动，了解工业生产的基本流程，培养规范操作和协作能力。","能看懂简单装配步骤；能使用基本工具组装；能与同伴协作完成","让 {{name}} 按步骤组装一个小模型，观察操作是否规范。",moe-2022-labor:S3.PL.01,G-LABOR-02,cn_only
mtc_096,劳动,Labor,生产劳动,Productive Labor,新技术体验与应用·3D打印等初识,CONCEPTUAL,10,12,第三学段(5~6年级),"了解3D打印、智能控制等新技术在生产中的应用，开拓劳动视野。","能说出一种新技术的应用；能描述它如何改变生产；能表达自己的想象","请 {{name}} 介绍一种他了解的新技术，说说它能用来做什么。",moe-2022-labor:S3.PL.02,G-LABOR-02,cn_only
mtc_097,劳动,Labor,服务性劳动,Service Labor,现代服务业劳动·校园岗位体验,PROCEDURAL,8,12,第二~三学段(3~6年级),"通过校园服务岗位体验，了解现代服务业，培养为他人服务的意识。","能承担一项校园服务岗位；能认真完成职责；能反思服务的感受","让 {{name}} 体验一次图书管理员或值日生岗位，说说感受。",moe-2022-labor:S2.SL.01,G-LABOR-03,cn_only
mtc_098,劳动,Labor,服务性劳动,Service Labor,公益劳动·校园社区志愿服务,PROCEDURAL,8,12,第二~三学段(3~6年级),"参与校园和社区的公益劳动与志愿服务，培养奉献精神和社会责任感。","能参加一次公益活动；能坚持完成；能说出帮助他人的意义","请 {{name}} 参加一次社区志愿活动，说说自己的收获。",moe-2022-labor:S2.SL.02,G-LABOR-03,cn_only
mtc_099,劳动,Labor,服务性劳动,Service Labor,劳动观念·尊重劳动与劳动者,CONCEPTUAL,6,12,全学段(1~6年级),"树立劳动光荣的观念，尊重各行各业的劳动者，珍惜劳动成果。","能说出不同职业的劳动；能表达对劳动者的尊重；能爱惜粮食和物品","请 {{name}} 说说身边有哪些劳动者，他们的劳动带来了什么。",moe-2022-labor:S1.SL.01,G-LABOR-03,cn_only
mtc_100,劳动,Labor,日常生活劳动,Daily Life Labor,劳动习惯与安全·规范操作,PROCEDURAL,6,12,全学段(1~6年级),"养成热爱劳动、主动劳动的习惯，在劳动中遵守安全规范。","能主动做力所能及的劳动；能遵守安全要求；能在劳动后整理归位","观察 {{name}} 做家务时是否注意安全、用完工具是否归位。",moe-2022-labor:S1.DL.03,G-LABOR-01,cn_only
mtc_101,综合实践活动,Comprehensive Practical Activity,综合实践活动,Practical Activity,主题活动·校园探秘(低段),META,6,8,第一学段(1~2年级),"围绕校园开展主题探究活动，在真实情境中提出问题、动手实践，综合运用所学。","能围绕校园提出问题；能动手观察记录；能分享自己的发现","让 {{name}} 在校园里找一个感兴趣的东西，观察记录并分享发现。",moe-2022-practice:S1.PRAC.01,G-PRAC-01,cn_only
mtc_102,综合实践活动,Comprehensive Practical Activity,综合实践活动,Practical Activity,项目学习·校园平面图(中段),META,8,10,第二学段(3~4年级),"通过测量和绘制校园平面图的项目，综合运用数学、美术等知识解决实际问题。","能测量并记录数据；能按比例绘制平面图；能合作完成项目","让 {{name}} 和小组测量并画出校园某一区域的平面图。",moe-2022-practice:S2.PRAC.01,G-PRAC-01,cn_only
mtc_103,综合实践活动,Comprehensive Practical Activity,综合实践活动,Practical Activity,社会调查·身边的实际问题(高段),META,10,12,第三学段(5~6年级),"针对身边的实际问题开展社会调查，收集和分析信息，提出解决建议。","能设计简单的调查问题；能收集整理信息；能提出自己的建议","让 {{name}} 就校园里的一个问题做一次小调查，提出改进建议。",moe-2022-practice:S3.PRAC.01,G-PRAC-01,cn_only
mtc_104,综合实践活动,Comprehensive Practical Activity,综合实践活动,Practical Activity,跨学科项目·问题解决与成果展示,META,10,12,第三学段(5~6年级),"综合运用多学科知识解决一个真实问题，并以合适的方式展示成果。","能整合多学科知识；能制作成果作品；能清晰展示并接受反馈","让 {{name}} 完成一个跨学科小项目，并向同学展示成果。",moe-2022-practice:S3.PRAC.02,G-PRAC-01,cn_only
mtc_105,数学,Mathematics,综合与实践,Comprehensive Practice,数学活动·我的教室里的数学(低段),PROCEDURAL,6,8,第一学段(1~2年级),"在教室真实情境中发现数学问题（数数、比较、分类），体会数学与生活的联系。","能在教室里发现数学问题；能用数数比较分类解决；能说出数学的用处","让 {{name}} 在教室里找出三个可以用数学解决的问题并解答。",moe-2022-math:S1.CP.01,G-MATH-01,cross_domain
mtc_106,数学,Mathematics,综合与实践,Comprehensive Practice,数学活动·购物中的数学(低段),PROCEDURAL,6,8,第一学段(1~2年级),"在模拟购物活动中运用加减法解决付钱找零的问题，体会数学的应用价值。","能计算商品总价；能算出找零；能比较不同方案","让 {{name}} 模拟买两样东西，算算一共多少钱、要找多少钱。",moe-2022-math:S1.CP.02,G-MATH-01,cross_domain
mtc_107,数学,Mathematics,综合与实践,Comprehensive Practice,项目学习·数据调查与统计图(中段),PROCEDURAL,8,10,第二学段(3~4年级),"开展数据调查项目，经历收集整理分析数据的过程，用统计图表呈现结论。","能设计调查问题收集数据；能整理成统计表和图；能从数据中得出结论","让 {{name}} 调查同学们最喜欢的运动，做成统计图并说说发现。",moe-2022-math:S2.CP.01,G-MATH-02,cross_domain
mtc_108,数学,Mathematics,综合与实践,Comprehensive Practice,项目学习·校园测量与平面图(中段),PROCEDURAL,8,10,第二学段(3~4年级),"通过测量校园实物的项目，综合运用测量、比例和图形知识解决实际问题。","能选择合适工具测量；能按比例换算；能合作完成测量任务","让 {{name}} 测量操场的长和宽，按比例画出来。",moe-2022-math:S2.CP.02,G-MATH-02,cross_domain
mtc_109,数学,Mathematics,综合与实践,Comprehensive Practice,项目学习·预算与方案设计(高段),PROCEDURAL,10,12,第三学段(5~6年级),"在预算和方案设计的项目中综合运用小数运算和统筹知识，作出合理的决策。","能列出预算明细；能计算比较不同方案；能说明选择的理由","给 {{name}} 一笔预算，请他为班级活动设计方案并算出花费。",moe-2022-math:S3.CP.01,G-MATH-03,cross_domain
mtc_110,数学,Mathematics,综合与实践,Comprehensive Practice,项目学习·旅行规划中的数学(高段),PROCEDURAL,10,12,第三学段(5~6年级),"在旅行规划项目中综合运用时间、路程、费用等数学知识，解决真实问题。","能规划路线和时间；能估算费用；能比较方案优化行程","让 {{name}} 规划一次家庭一日游，算算时间和花费。",moe-2022-math:S3.CP.02,G-MATH-03,cross_domain
mtc_111,数学,Mathematics,中华数学文化,Chinese Math Culture,算盘·认识与简单计算,CONCEPTUAL,8,12,第二~三学段(3~6年级),"认识算盘的结构和拨珠方法，了解算盘在中国数学历史中的地位，能做简单加减。","能说出算盘各部分名称；能正确拨珠表示数；能用算盘做简单加减","让 {{name}} 在算盘上拨出一个数，再做一道简单加法。",moe-2022-math:S2.CMC.01,G-MATH-04,cross_domain
mtc_112,数学,Mathematics,中华数学文化,Chinese Math Culture,古代度量衡·统一计量,CONCEPTUAL,10,12,第三学段(5~6年级),"了解中国古代度量衡的演变和秦始皇统一度量衡的历史，体会统一计量单位的意义。","能说出古代度量衡的名称；能说明统一计量的意义；能联系现在的计量单位","请 {{name}} 说说古代用什么计量长度重量，为什么要统一。",moe-2022-math:S3.CMC.01,G-MATH-04,cross_domain
mtc_113,数学,Mathematics,中华数学文化,Chinese Math Culture,《九章算术》·古代数学问题初识,CONCEPTUAL,10,12,第三学段(5~6年级),"初步了解《九章算术》中的数学问题，感受中国古代数学成就和智慧。","能说出《九章算术》的地位；能看懂一个简单古算题；能体会古人的方法","给 {{name}} 讲一道《九章算术》里的简单题，请他尝试解答。",moe-2022-math:S3.CMC.02,G-MATH-04,cross_domain
mtc_114,数学,Mathematics,中华数学文化,Chinese Math Culture,中华数学家·刘徽祖冲之与圆周率,CONCEPTUAL,10,12,第三学段(5~6年级),"了解刘徽、祖冲之等数学家对圆周率的贡献，增强文化自信和探究精神。","能说出祖冲之的圆周率成就；能说明其世界领先之处；能表达自己的感受","请 {{name}} 说说祖冲之在圆周率上做了什么、为什么了不起。",moe-2022-math:S3.CMC.03,G-MATH-04,cross_domain
mtc_115,科学,Science,技术与工程,Technology & Engineering,技术与工程·认识工具与材料,CONCEPTUAL,6,8,第一学段(1~2年级),"认识常见的工具和材料，了解它们的用途，能安全地使用简单工具。","能说出几种工具和材料的名称用途；能安全使用简单工具；能根据任务选工具","让 {{name}} 为剪纸任务选择合适的工具并安全使用。",moe-2022-sci:S1.TE.01,G-SCI-01,cross_domain
mtc_116,科学,Science,技术与工程,Technology & Engineering,技术与工程·设计一个简单产品,PROCEDURAL,8,10,第二学段(3~4年级),"经历提出问题、设计方案、选择材料的工程设计过程，制作一个简单的作品。","能针对需求设计方案；能画出简单设计图；能选择合适材料","让 {{name}} 设计并画出一个能装东西的小容器的设计图。",moe-2022-sci:S2.TE.01,G-SCI-01,cross_domain
mtc_117,科学,Science,技术与工程,Technology & Engineering,工程制作·搭建与测试模型,PROCEDURAL,8,12,第二~三学段(3~6年级),"按设计搭建模型，进行测试和记录，根据测试结果判断是否达到要求。","能按设计图搭建模型；能设计简单测试；能记录测试结果","让 {{name}} 搭一座纸桥并测试能承重多少。",moe-2022-sci:S2.TE.02,G-SCI-01,cross_domain
mtc_118,科学,Science,技术与工程,Technology & Engineering,工程思维·改进与优化方案,META,10,12,第三学段(5~6年级),"根据测试中发现的问题改进设计，体会工程设计是不断优化的迭代过程。","能找出设计的问题；能提出改进办法；能说明优化后的效果","让 {{name}} 根据测试结果改进他的纸桥设计并说明改进点。",moe-2022-sci:S3.TE.01,G-SCI-01,cross_domain
mtc_119,科学,Science,中国本土生态,Chinese Ecosystems,中国本土动植物·常见物种与分布,CONCEPTUAL,6,10,第一~二学段(1~4年级),"认识中国本土常见的动植物，了解它们的特征和生活环境，建立本土生态认知。","能说出几种中国本土动植物；能描述它们的特征；能说出它们生活的环境","请 {{name}} 说出几种身边或中国特有的动植物及它们住在哪里。",moe-2022-sci:S2.CE.01,G-SCI-02,cross_domain
mtc_120,科学,Science,中国本土生态,Chinese Ecosystems,中国地理与气候多样性,CONCEPTUAL,8,12,第二~三学段(3~6年级),"了解中国地域辽阔、气候多样的特点，认识不同气候带对生物和人类生活的影响。","能说出中国气候的多样；能举例说明气候对生活的影响；能找到不同地区位置","请 {{name}} 说说中国南方和北方的气候有什么不同，对动植物有什么影响。",moe-2022-sci:S2.CE.02,G-SCI-02,cross_domain
mtc_121,科学,Science,人类活动与环境,Human & Environment,人类活动与环境·垃圾分类与资源,PROCEDURAL,6,10,第一~二学段(1~4年级),"了解垃圾分类的意义和方法，认识资源回收对环境保护的作用，在生活中践行。","能说出垃圾的几大类；能正确分类投放；能说明回收的意义","让 {{name}} 把一袋垃圾正确分类，说说为什么这样分。",moe-2022-sci:S1.ENV.01,G-SCI-02,cross_domain
mtc_122,科学,Science,人类活动与环境,Human & Environment,人类活动与环境·空气与水污染(中国语境),CONCEPTUAL,8,12,第二~三学段(3~6年级),"了解空气和水污染的成因及对生活的影响，认识保护环境是每个人的责任。","能说出污染的来源；能说明污染的危害；能提出减少污染的做法","请 {{name}} 说说身边有哪些污染、它们从哪来、怎么减少。",moe-2022-sci:S2.ENV.01,G-SCI-02,cross_domain
mtc_123,科学,Science,人类活动与环境,Human & Environment,灾害与防护·地震洪涝自救,PROCEDURAL,8,12,第二~三学段(3~6年级),"了解地震、洪涝等自然灾害的特点，掌握避险和自救的基本方法。","能说出常见灾害的特点；能做出正确的避险动作；能说出灾后注意事项","考考 {{name}}：发生地震时在教室里应该怎么做。",moe-2022-sci:S2.ENV.02,G-SCI-02,cross_domain
mtc_124,科学,Science,人类活动与环境,Human & Environment,可持续发展·保护身边的生态,META,10,12,第三学段(5~6年级),"理解可持续发展的理念，能从身边做起保护生态，思考人与环境的和谐关系。","能说出可持续发展的含义；能提出保护生态的行动；能反思自己的行为","请 {{name}} 说说为了保护身边的生态，自己可以做些什么。",moe-2022-sci:S3.ENV.01,G-SCI-02,cross_domain
mtc_125,英语,English,主题·人与自我,Themes: Self,英语·人与自我主题(个人家庭学校),LANGUAGE,8,10,第二学段(3~4年级),"围绕人与自我主题，用简单英语介绍自己、家庭和学校生活，发展语言运用能力。","能用英语简单介绍自己；能说出家庭成员；能描述学校生活","让 {{name}} 用英语简单介绍自己和家人。",moe-2022-english:S2.THM.01,G-ENG-02,upstream_adapt
mtc_126,英语,English,主题·人与社会,Themes: Society,英语·人与社会主题(社区规则节日),LANGUAGE,10,12,第三学段(5~6年级),"围绕人与社会主题，用英语谈论社区生活、规则和节日，发展跨文化交际意识。","能用英语谈论社区和规则；能介绍一个中外节日；能进行比较","让 {{name}} 用英语介绍一个自己喜欢的节日。",moe-2022-english:S3.THM.01,G-ENG-02,upstream_adapt
mtc_127,英语,English,主题·人与自然,Themes: Nature,英语·人与自然主题(动物天气环境),LANGUAGE,8,12,第二~三学段(3~6年级),"围绕人与自然主题，用英语描述动物、天气和环境，培养关爱自然的情感。","能用英语描述几种动物；能说出天气词汇；能谈论保护环境","让 {{name}} 用英语介绍一种喜欢的动物和今天的天气。",moe-2022-english:S2.THM.02,G-ENG-02,upstream_adapt
mtc_128,英语,English,语言技能,Language Skills,英语·听力理解·听懂简短指令对话,PROCEDURAL,8,10,第二学段(3~4年级),"听懂课堂指令和简短对话，获取关键信息，发展英语听力理解能力。","能听懂课堂指令并做出反应；能听懂简短对话回答问题；能捕捉关键信息","用英语给 {{name}} 几个指令，看他能否听懂并执行。",moe-2022-english:S2.SK.01,G-ENG-03,upstream_adapt
mtc_129,英语,English,语言技能,Language Skills,英语·口语表达·问候介绍与简单交流,PROCEDURAL,8,12,第二~三学段(3~6年级),"用英语进行问候、介绍和简单的日常交流，做到发音清楚、表达基本正确。","能用英语问候和介绍；能进行简单问答；能参与角色扮演","让 {{name}} 和同伴用英语进行一段问候和自我介绍的对话。",moe-2022-english:S2.SK.02,G-ENG-03,upstream_adapt
mtc_130,英语,English,语言技能,Language Skills,英语·阅读·读懂配图短文,PROCEDURAL,8,12,第二~三学段(3~6年级),"借助图片读懂简单的英语短文，理解大意和细节，发展阅读理解能力。","能借助图片读懂短文大意；能回答细节问题；能朗读短文","给 {{name}} 一篇配图英语短文，请他读懂后回答几个问题。",moe-2022-english:S2.SK.03,G-ENG-03,upstream_adapt
mtc_131,英语,English,语言知识,Language Knowledge,英语·语言知识·语音词汇语法初步,LANGUAGE,8,12,第二~三学段(3~6年级),"掌握英语基本的语音规则、核心词汇和简单语法，为语言运用打基础。","能按规则拼读音标单词；能运用核心词汇；能使用基本句型","让 {{name}} 拼读一个生词并用学过的句型造句。",moe-2022-english:S2.KN.01,G-ENG-04,upstream_adapt
mtc_132,英语,English,学习策略与文化,Learning Strategy & Culture,英语·学习策略与文化意识,META,10,12,第三学段(5~6年级),"掌握基本的英语学习策略，具有初步的跨文化意识，能主动有效地学习英语。","能说出自己的学习方法；能比较中外文化差异；能主动课外学习","请 {{name}} 说说自己学英语的好方法，再比较一个中外文化的不同。",moe-2022-english:S3.STR.01,G-ENG-04,upstream_adapt
