id,subject,subject_en,domain,domain_en,name,type,age_range_start,age_range_end,stage,description,evidence,assessment_prompt,cn_standards,source_gap_id,origin
mtc_542,物理,Physics,静电场,Electrostatics,电势能、电势与电势差,CONCEPTUAL,17,18,高中(10~12年级),理解电势能、电势、电势差的概念（标量，与参考点选取有关），掌握电场力做功与电势能变化的关系（电场力做正功电势能减少），了解匀强电场中 U=Ed。,能区分电势和电势能；能说明电场力做功与电势能变化的关系；能沿电场线方向判断电势高低,让 {{name}} 说说电场力对电荷做正功时电势能怎样变化，并沿电场线方向电势如何变化。,moe-2022-physics:SH.ES.04,G-SH-PHYS-04,cn_only
mtc_543,物理,Physics,静电场,Electrostatics,电容器与电容,CONCEPTUAL,17,18,高中(10~12年级),理解电容器的电容（C=Q/U）的概念和物理意义，了解平行板电容器的电容与哪些因素有关。,能用 C=Q/U 说明电容的物理意义；能说明电容由哪些因素决定；能判断带电量变化时电容是否改变,让 {{name}} 说明电容器的电容由什么决定，一个电容器带电量加倍时电容变不变。,moe-2022-physics:SH.ES.05,G-SH-PHYS-04,cn_only
mtc_544,物理,Physics,电路与电磁场,Circuits & Electromagnetism,闭合电路欧姆定律,PROCEDURAL,17,18,高中(10~12年级),理解电源电动势和内阻的概念，掌握闭合电路欧姆定律（I=E/(R+r)），能分析含电源的电路中路端电压与电流的关系。,能用 I=E/(R+r) 分析闭合电路；能说明路端电压随外电阻的变化；能进行含电源电路的计算,让 {{name}} 用闭合电路欧姆定律分析电动势 6 V、内阻 1 Ω 的电源接 5 Ω 外电阻时的电流和路端电压。,moe-2022-physics:SH.CE.01,G-SH-PHYS-05,progression
mtc_545,物理,Physics,电路与电磁场,Circuits & Electromagnetism,复杂电路与电功率,PROCEDURAL,17,18,高中(10~12年级),能分析混联电路（串并联组合），掌握电功率（P=UI）和电源的输出功率，能进行电路中功率和效率的计算。,能化简和分析混联电路；能用 P=UI 计算电功率；能分析电源输出功率最大的条件,让 {{name}} 分析电源输出功率什么时候最大（外阻等于内阻时），并说明此时效率是否最高。,moe-2022-physics:SH.CE.02,G-SH-PHYS-05,progression
mtc_546,物理,Physics,电路与电磁场,Circuits & Electromagnetism,电学实验·测电动势与内阻,PROCEDURAL,17,18,高中(10~12年级),能用电压表、电流表和滑动变阻器设计测定电源电动势和内阻的实验，能用 U-I 图像处理数据，会进行误差分析。,能设计测电动势和内阻的电路图；能用 U-I 图像求出电动势和内阻；能分析实验的系统误差,让 {{name}} 设计一个测定干电池电动势和内阻的实验，说明如何用 U-I 图像处理数据。,moe-2022-physics:SH.CE.03,G-SH-PHYS-05,progression
mtc_547,物理,Physics,电路与电磁场,Circuits & Electromagnetism,磁场与磁感应强度,CONCEPTUAL,17,18,高中(10~12年级),理解磁场的概念和磁感应强度（B=F/IL，矢量）的定义，能用磁感线描述常见磁场的分布（条形磁铁、通电螺线管）。,能说明磁感应强度的定义；能用安培定则判断电流的磁场方向；能画出常见磁场的磁感线,让 {{name}} 用安培定则判断一个通电直导线和通电螺线管周围的磁场方向。,moe-2022-physics:SH.CE.04,G-SH-PHYS-05,progression
mtc_548,物理,Physics,电路与电磁场,Circuits & Electromagnetism,法拉第电磁感应定律,CONCEPTUAL,17,18,高中(10~12年级),理解磁通量的概念，掌握法拉第电磁感应定律（E=n·ΔΦ/Δt），能计算感应电动势，能区分导体切割磁感线（E=BLv）的情形。,能计算磁通量及其变化量；能用 E=n·ΔΦ/Δt 计算感应电动势；能用 E=BLv 计算切割磁感线的电动势,让 {{name}} 说说发电机是根据什么原理工作的，并计算一段导体在匀强磁场中切割磁感线产生的电动势。,moe-2022-physics:SH.CE.05,G-SH-PHYS-05,progression
mtc_549,物理,Physics,电路与电磁场,Circuits & Electromagnetism,楞次定律与感应电流方向,CONCEPTUAL,17,18,高中(10~12年级),掌握楞次定律（感应电流的磁场总是阻碍引起感应电流的磁通量的变化），能用楞次定律判断感应电流的方向。,能用楞次定律判断感应电流方向；能说明「阻碍」的含义；能用右手定则判断切割磁感线的电流方向,让 {{name}} 用楞次定律判断条形磁铁插入和拔出线圈时感应电流的方向。,moe-2022-physics:SH.CE.06,G-SH-PHYS-05,progression
mtc_550,物理,Physics,电路与电磁场,Circuits & Electromagnetism,电磁波的产生与特性,CONCEPTUAL,17,18,高中(10~12年级),了解电磁振荡和电磁波的产生过程，理解电磁波的特性（在真空中传播速度为光速、不需要介质），了解电磁波谱及其应用。,能说明电磁波是怎样产生的；能说出电磁波的传播特点；能举例说明电磁波谱的应用,让 {{name}} 说说电磁波和机械波有什么不同，并举出生活中利用电磁波的例子。,moe-2022-physics:SH.CE.07,G-SH-PHYS-05,progression
mtc_551,化学,Chemistry,化学科学与实验探究,Chemical Science & Inquiry,物质的量的概念与阿伏伽德罗常数,CONCEPTUAL,15,16,高中(10~12年级),理解物质的量（n，单位摩尔）是联系微观粒子与宏观物质的桥梁，掌握阿伏伽德罗常数（Nₐ≈6.02×10²³/mol），能进行物质的量与微粒数的换算。,能说出物质的量与微粒数的关系（n=N/Nₐ）；能运用阿伏伽德罗常数计算微粒数；能说明摩尔是计量微粒的集体,让 {{name}} 计算 2 mol 水中含有多少个水分子，并说明物质的量为什么是宏观和微观的桥梁。,moe-2022-chem:SH.EX.01,G-SH-CHEM-01,progression
mtc_552,化学,Chemistry,化学科学与实验探究,Chemical Science & Inquiry,摩尔质量与换算,PROCEDURAL,15,16,高中(10~12年级),掌握摩尔质量（M，单位 g/mol）的概念，能运用 n=m/M 进行物质的量、质量和微粒数之间的换算。,能用 n=m/M 进行物质的量与质量的换算；能查出元素的摩尔质量；能进行物质的量质量微粒数的综合换算,让 {{name}} 计算 2 mol 水的质量是多少克，含有多少个水分子。,moe-2022-chem:SH.EX.02,G-SH-CHEM-01,progression
mtc_553,化学,Chemistry,化学科学与实验探究,Chemical Science & Inquiry,气体摩尔体积与阿伏伽德罗定律,CONCEPTUAL,15,16,高中(10~12年级),理解气体摩尔体积（标准状况下约 22.4 L/mol）的概念，掌握阿伏伽德罗定律（同温同压下相同体积气体含相同分子数），能进行有关计算。,能说出标准状况下气体摩尔体积的值；能用 n=V/Vₘ 进行计算；能运用阿伏伽德罗定律比较气体,让 {{name}} 计算标准状况下 5.6 L 的二氧化碳气体的物质的量和分子个数。,moe-2022-chem:SH.EX.03,G-SH-CHEM-01,progression
mtc_554,化学,Chemistry,化学科学与实验探究,Chemical Science & Inquiry,常见离子的检验,PROCEDURAL,15,16,高中(10~12年级),掌握常见离子（Cl⁻、SO₄²⁻、CO₃²⁻、Na⁺、K⁺、Fe³⁺ 等）的检验方法和现象，能设计简单的离子检验方案。,能用正确试剂检验 Cl⁻、SO₄²⁻、CO₃²⁻；能描述检验时的实验现象；能设计离子检验的方案,让 {{name}} 设计实验检验一瓶溶液中是否含有氯离子（用硝酸银和稀硝酸），说出实验现象。,moe-2022-chem:SH.EX.04,G-SH-CHEM-01,progression
mtc_555,化学,Chemistry,化学科学与实验探究,Chemical Science & Inquiry,一定物质的量浓度溶液的配制,PROCEDURAL,15,16,高中(10~12年级),掌握用容量瓶配制一定物质的量浓度溶液的步骤（计算、称量、溶解、冷却、转移、洗涤、定容、摇匀），能分析配制过程中的误差。,能说出配制溶液的正确步骤和容量瓶的使用；能说明定容时的视线要求；能分析操作不当引起的误差,让 {{name}} 说说配制 250 mL 0.1 mol/L NaCl 溶液需要哪些步骤，仰视定容会使浓度偏大还是偏小。,moe-2022-chem:SH.EX.05,G-SH-CHEM-01,progression
mtc_556,化学,Chemistry,常见的无机物及其应用,Inorganic Substances,钠及其化合物,CONCEPTUAL,15,16,高中(10~12年级),了解钠的物理性质和化学性质（与氧气、水反应），掌握氧化钠和过氧化钠、碳酸钠和碳酸氢钠的性质差异和用途。,能写出钠与水和氧气反应的方程式；能说明过氧化钠的特殊性质；能比较碳酸钠和碳酸氢钠的性质差异,让 {{name}} 说说钠投入水中会有什么现象并写出反应方程式，再说说小苏打和苏打的区别。,moe-2022-chem:SH.IN.01,G-SH-CHEM-02,progression
mtc_557,化学,Chemistry,常见的无机物及其应用,Inorganic Substances,铝及其化合物,CONCEPTUAL,15,16,高中(10~12年级),了解铝的化学性质，理解铝的两性（既能与酸反应又能与强碱反应），掌握氧化铝和氢氧化铝的两性及用途。,能写出铝与酸和强碱反应的方程式；能说明氧化铝和氢氧化铝的两性；能用两性分离和鉴别铝的化合物,让 {{name}} 说说为什么铝制餐具不宜长时间盛放酸性和碱性食物，并写出氢氧化铝与盐酸和氢氧化钠反应的方程式。,moe-2022-chem:SH.IN.02,G-SH-CHEM-02,progression
mtc_558,化学,Chemistry,常见的无机物及其应用,Inorganic Substances,铁及其化合物,CONCEPTUAL,15,16,高中(10~12年级),了解铁的化学性质，掌握铁的氧化物（FeO、Fe₂O₃、Fe₃O₄）和铁盐（Fe²⁺/Fe³⁺）的性质及相互转化，掌握 Fe³⁺ 的检验方法。,能说明铁与氧气和酸的反应；能写出 Fe²⁺ 与 Fe³⁺ 的相互转化方程式；能用硫氰酸钾检验 Fe³⁺,让 {{name}} 说说怎样检验溶液中的 Fe³⁺，以及怎样把 Fe²⁺ 转化为 Fe³⁺。,moe-2022-chem:SH.IN.03,G-SH-CHEM-02,progression
mtc_559,化学,Chemistry,常见的无机物及其应用,Inorganic Substances,氯及其化合物,CONCEPTUAL,15,16,高中(10~12年级),了解氯气的物理性质和化学性质（与金属、氢气、水、碱反应），掌握氯气的实验室制法和氯水的成分，了解漂白粉的原理。,能写出氯气与金属氢气水和碱反应的方程式；能说明氯水漂白的原理；能说出氯气的实验室制法,让 {{name}} 说说氯气有哪些重要化学性质，以及实验室怎样制取和收集氯气。,moe-2022-chem:SH.IN.04,G-SH-CHEM-02,progression
mtc_560,化学,Chemistry,常见的无机物及其应用,Inorganic Substances,硫及其化合物,CONCEPTUAL,16,17,高中(10~12年级),了解硫和二氧化硫的性质（二氧化硫的漂白性和还原性），掌握浓硫酸的特性（吸水性、脱水性、强氧化性）。,能写出二氧化硫的性质反应方程式；能说明浓硫酸的三大特性；能比较二氧化硫和氯水漂白的区别,让 {{name}} 说说浓硫酸有哪些特性，以及二氧化硫的漂白和氯水漂白有什么不同。,moe-2022-chem:SH.IN.05,G-SH-CHEM-02,progression
mtc_561,化学,Chemistry,常见的无机物及其应用,Inorganic Substances,氮及其化合物,CONCEPTUAL,16,17,高中(10~12年级),了解氮气、氮的氧化物（NO、NO₂）的性质，掌握硝酸（强氧化性）的特性，了解氨气的实验室制法和铵盐的性质。,能写出 NO 和 NO₂ 的性质反应；能说明硝酸的强氧化性；能写出氨气的实验室制法和喷泉实验原理,让 {{name}} 说说氨气怎么在实验室制取，并解释氨气喷泉实验的原理。,moe-2022-chem:SH.IN.06,G-SH-CHEM-02,progression
mtc_562,化学,Chemistry,物质结构基础与化学反应规律,Structure & Reactions,原子结构与核外电子排布,CONCEPTUAL,15,16,高中(10~12年级),了解原子的构成（质子、中子、电子），掌握核外电子排布的规律（每层最多 2n² 个、最外层不超过8个），能写出前20号元素的原子结构示意图。,能说出原子的构成和质子数与核外电子数的关系；能写出前20号元素的原子结构示意图；能说明核外电子排布规律,让 {{name}} 画出钠和氯的原子结构示意图，并说说它们为什么容易形成离子化合物。,moe-2022-chem:SH.SR.01,G-SH-CHEM-03,progression
mtc_563,化学,Chemistry,物质结构基础与化学反应规律,Structure & Reactions,元素周期表的结构,CONCEPTUAL,15,16,高中(10~12年级),了解元素周期表的编排原则和结构（周期、族），掌握周期表中主族元素的位置、名称和原子序数的关系。,能说出周期表有几个周期和几个族；能指出主族元素的位置；能根据原子序数推断元素在周期表中的位置,让 {{name}} 说说元素周期表有几个周期、几个主族，并指出第3周期有哪些元素。,moe-2022-chem:SH.SR.02,G-SH-CHEM-03,progression
mtc_564,化学,Chemistry,物质结构基础与化学反应规律,Structure & Reactions,元素周期律,CONCEPTUAL,16,17,高中(10~12年级),理解元素周期律（元素性质随原子序数递增呈周期性变化），掌握同周期和同主族元素金属性、非金属性的递变规律。,能说明同周期元素金属性和非金属性的递变规律；能说明同主族元素的递变规律；能用周期律分析元素性质,让 {{name}} 说说元素周期表里同一周期从左到右元素的金属性和非金属性是怎么变化的，并举例。,moe-2022-chem:SH.SR.03,G-SH-CHEM-03,progression
mtc_565,化学,Chemistry,物质结构基础与化学反应规律,Structure & Reactions,化学键与分子结构,CONCEPTUAL,15,16,高中(10~12年级),理解离子键和共价键的形成条件和本质，能用电子式表示简单离子化合物和共价化合物的形成过程，能判断化学键的类型。,能区分离子键和共价键；能用电子式表示 NaCl 和 H₂O 的形成过程；能判断化合物中的化学键类型,让 {{name}} 用电子式表示 NaCl 和 H₂O 的形成过程，并说明它们各含什么类型的化学键。,moe-2022-chem:SH.SR.04,G-SH-CHEM-03,progression
mtc_566,化学,Chemistry,物质结构基础与化学反应规律,Structure & Reactions,化学反应的能量变化,CONCEPTUAL,16,17,高中(10~12年级),了解化学反应中的能量变化（放热反应和吸热反应），理解化学反应中能量变化与化学键断裂和形成的关系。,能区分放热反应和吸热反应；能从化学键角度解释能量变化；能说出常见的放热和吸热反应,让 {{name}} 说说为什么有的化学反应放热、有的吸热，从化学键的角度解释。,moe-2022-chem:SH.SR.05,G-SH-CHEM-03,progression
mtc_567,化学,Chemistry,物质结构基础与化学反应规律,Structure & Reactions,化学反应速率及其影响因素,CONCEPTUAL,16,17,高中(10~12年级),理解化学反应速率的概念和表达式（v=Δc/Δt），掌握浓度、温度、压强和催化剂等因素对反应速率的影响。,能计算化学反应速率；能说明浓度温度压强对速率的影响；能说明催化剂的作用,让 {{name}} 说说影响化学反应速率的因素有哪些，为什么升高温度反应会加快。,moe-2022-chem:SH.SR.06,G-SH-CHEM-03,progression
mtc_568,化学,Chemistry,物质结构基础与化学反应规律,Structure & Reactions,化学平衡的特征与判断,CONCEPTUAL,16,17,高中(10~12年级),理解化学平衡的特征（动、等、定、变），能判断可逆反应是否达到平衡状态，理解化学平衡是一种动态平衡。,能说出化学平衡的四个特征；能判断反应是否达到平衡；能说明平衡是动态平衡,让 {{name}} 说说怎么判断一个可逆反应已经达到了化学平衡状态。,moe-2022-chem:SH.SR.07,G-SH-CHEM-03,progression
mtc_569,化学,Chemistry,物质结构基础与化学反应规律,Structure & Reactions,化学平衡常数,CONCEPTUAL,17,18,高中(10~12年级),理解化学平衡常数（K）的含义和表达式，理解平衡常数只与温度有关，能用平衡常数判断反应进行的程度。,能写出化学平衡常数的表达式；能说明平衡常数只与温度有关；能用 K 值判断反应进行的程度,让 {{name}} 写出合成氨反应 N₂+3H₂⇌2NH₃ 的平衡常数表达式，并说明 K 值大小说明什么。,moe-2022-chem:SH.SR.08,G-SH-CHEM-03,progression
mtc_570,化学,Chemistry,物质结构基础与化学反应规律,Structure & Reactions,勒夏特列原理与平衡移动,PROCEDURAL,17,18,高中(10~12年级),掌握勒夏特列原理（平衡向减弱这种改变的方向移动），能用它判断浓度、温度、压强变化对平衡移动方向的影响。,能用勒夏特列原理判断平衡移动方向；能说明浓度温度压强对平衡的影响；能解释实际生产中的平衡问题,让 {{name}} 判断温度升高对放热反应的平衡有什么影响，增大压强对合成氨反应有什么影响。,moe-2022-chem:SH.SR.09,G-SH-CHEM-03,progression
mtc_571,化学,Chemistry,简单的有机化合物及其应用,Organic Chemistry,甲烷与烷烃·有机初识,CONCEPTUAL,16,17,高中(10~12年级),了解有机物的特点（多数难溶于水、易燃、熔点低、反应慢），掌握甲烷的正四面体结构和主要性质（燃烧、取代反应），认识烷烃的同系物、通式和同分异构现象。,能说出甲烷的正四面体结构和取代反应；能写出烷烃通式 CₙH₂ₙ₊₂；能识别简单的同分异构体,让 {{name}} 说说甲烷分子是什么形状的，写出它的取代反应方程式，并画出丁烷的同分异构体。,moe-2022-chem:SH.OC.01,G-SH-CHEM-04,cn_only
mtc_572,化学,Chemistry,简单的有机化合物及其应用,Organic Chemistry,乙烯与加成反应,CONCEPTUAL,16,17,高中(10~12年级),了解乙烯的结构（碳碳双键 C=C）和主要性质，掌握加成反应（与氢气、溴水、水等加成），理解不饱和键的特性。,能写出乙烯的加成反应方程式；能说明加成反应和取代反应的区别；能识别碳碳双键的特征反应,让 {{name}} 写出乙烯与溴水反应的方程式，说说这属于什么反应类型，怎样鉴别乙烯和乙烷。,moe-2022-chem:SH.OC.02,G-SH-CHEM-04,cn_only
mtc_573,化学,Chemistry,简单的有机化合物及其应用,Organic Chemistry,乙醇的结构与性质,CONCEPTUAL,16,17,高中(10~12年级),了解乙醇的结构（含羟基 -OH）和主要性质（与金属钠反应放出氢气、催化氧化生成乙醛），理解羟基是官能团。,能写出乙醇与钠反应的方程式；能说明乙醇催化氧化的条件；能理解官能团决定有机物性质,让 {{name}} 说说乙醇与钠反应的现象，以及乙醇在铜催化下加热氧化生成什么。,moe-2022-chem:SH.OC.03,G-SH-CHEM-04,cn_only
mtc_574,化学,Chemistry,简单的有机化合物及其应用,Organic Chemistry,乙酸与酯化反应,CONCEPTUAL,17,18,高中(10~12年级),了解乙酸的结构（含羧基 -COOH）和弱酸性，掌握酯化反应（乙酸和乙醇生成乙酸乙酯），理解酯化反应是可逆反应。,能写出乙酸与乙醇酯化反应的方程式；能说明酯化反应中浓硫酸的作用；能理解可逆反应,让 {{name}} 写出乙酸和乙醇发生酯化反应的方程式，并说说浓硫酸和饱和碳酸钠溶液各起什么作用。,moe-2022-chem:SH.OC.04,G-SH-CHEM-04,cn_only
mtc_575,化学,Chemistry,简单的有机化合物及其应用,Organic Chemistry,基本营养物质,CONCEPTUAL,17,18,高中(10~12年级),了解糖类（葡萄糖、淀粉、纤维素）、油脂和蛋白质是人体基本营养物质，理解它们的水解反应和特征反应（如碘遇淀粉变蓝）。,能说出三大营养物质；能说明淀粉的水解反应；能说出蛋白质的盐析和变性,让 {{name}} 说说人体必需的三大营养物质是什么，怎样用碘检验淀粉。,moe-2022-chem:SH.OC.05,G-SH-CHEM-04,cn_only
mtc_576,化学,Chemistry,简单的有机化合物及其应用,Organic Chemistry,化学与材料资源,META,17,18,高中(10~12年级),了解金属冶炼的基本原理，了解合成材料（塑料、合成纤维、合成橡胶）和新型材料，认识化学在材料发展和环境保护中的作用。,能说出金属冶炼的基本原理；能区分无机材料和有机合成材料；能认识化学对环保的意义,让 {{name}} 说说塑料和合成纤维是怎样制得的，以及为什么提倡垃圾分类和回收利用。,moe-2022-chem:SH.OC.06,G-SH-CHEM-04,cn_only
mtc_577,生物学,Biology,分子与细胞,Molecules & Cells,蛋白质的结构与功能,CONCEPTUAL,15,16,高中(10~12年级),理解氨基酸是蛋白质的基本组成单位，掌握蛋白质的结构层次（氨基酸→多肽→空间结构），理解脱水缩合反应，能说明蛋白质结构多样性的原因及蛋白质的主要功能（催化、运输、调节、免疫、结构等）。,能写出氨基酸结构通式并说明脱水缩合过程；能说明蛋白质结构多样性的原因；能举例说明蛋白质的各项功能,给 {{name}} 一段由10个氨基酸组成的肽链，请他计算形成该肽链脱去的水分子数，并说说蛋白质为什么具有如此多样的功能。,moe-2022-bio:SH.MC.01,G-SH-BIO-01,progression
mtc_578,生物学,Biology,分子与细胞,Molecules & Cells,核酸的结构与功能,CONCEPTUAL,15,16,高中(10~12年级),理解核酸（DNA和RNA）是遗传信息的携带者，掌握核酸的基本组成单位（核苷酸）和分子结构，了解DNA双螺旋结构的特点，理解核酸在遗传信息储存和传递中的作用。,能区分DNA和RNA的组成和分布；能说出核苷酸的结构和核酸的层次；能说明核酸作为遗传信息携带者的功能,给 {{name}} DNA和RNA的结构对比图，请他说出两者在组成和功能上的区别。,moe-2022-bio:SH.MC.02,G-SH-BIO-01,progression
mtc_579,生物学,Biology,分子与细胞,Molecules & Cells,细胞的糖类脂质与水和无机盐,CONCEPTUAL,15,16,高中(10~12年级),了解糖类（单糖、二糖、多糖）是主要能源物质，脂质（脂肪、磷脂、固醇）的储能和生理功能，理解水和无机盐在细胞中的作用，建立细胞是一个有机整体的观念。,能说出糖类的分类和主要功能；能说明脂质的种类和作用；能解释水和无机盐的生理意义,让 {{name}} 说说剧烈运动时人体主要消耗什么能源物质，为什么胖人比较耐饿。,moe-2022-bio:SH.MC.03,G-SH-BIO-01,progression
mtc_580,生物学,Biology,分子与细胞,Molecules & Cells,细胞膜的结构与物质运输,CONCEPTUAL,15,16,高中(10~12年级),理解细胞膜的流动镶嵌模型，掌握细胞膜的功能（将细胞与外界环境分隔开、控制物质进出、信息交流），理解物质跨膜运输的三种方式（自由扩散、协助扩散、主动运输）的特点和区别。,能说明细胞膜流动镶嵌模型的基本内容；能比较三种跨膜运输方式的特点；能判断具体物质进出细胞的方式,给 {{name}} 三种物质跨膜运输方式的示意图，请他说出哪种方式需要消耗能量并解释原因。,moe-2022-bio:SH.MC.04,G-SH-BIO-01,progression
mtc_581,生物学,Biology,分子与细胞,Molecules & Cells,细胞器的分工与合作,CONCEPTUAL,15,16,高中(10~12年级),了解细胞内各种细胞器（线粒体、叶绿体、内质网、高尔基体、核糖体、溶酶体、液泡等）的结构和功能，理解各种细胞器之间的分工合作，建立细胞是一个基本的生命系统的观念。,能说出线粒体和叶绿体的功能区别；能说明核糖体、内质网和高尔基体在分泌蛋白合成中的分工；能理解细胞器之间的协作关系,让 {{name}} 说说分泌蛋白（如抗体）从合成到分泌到细胞外，经过了哪些细胞器的参与。,moe-2022-bio:SH.MC.05,G-SH-BIO-01,progression
mtc_582,生物学,Biology,分子与细胞,Molecules & Cells,细胞核的结构与功能,CONCEPTUAL,15,16,高中(10~12年级),理解细胞核是遗传信息库，是细胞代谢和遗传的控制中心，了解细胞核的结构（核膜、核孔、染色质、核仁），理解染色质与染色体的关系。,能说明细胞核作为遗传信息库的功能；能说出细胞核各结构的功能；能解释染色质和染色体的关系,给 {{name}} 一张细胞核的结构示意图，请他说出各部分的名称和功能，并解释为什么细胞核是细胞的控制中心。,moe-2022-bio:SH.MC.06,G-SH-BIO-01,progression
mtc_583,生物学,Biology,分子与细胞,Molecules & Cells,酶的特性与影响酶活性的因素,CONCEPTUAL,15,16,高中(10~12年级),理解酶是活细胞产生的具有催化作用的有机物（大多数酶是蛋白质），掌握酶的特性（高效性、专一性、作用条件温和），能分析温度和pH对酶活性的影响，理解酶在细胞代谢中的作用。,能说明酶的三大特性；能分析温度pH对酶活性的影响曲线；能设计实验探究影响酶活性的因素,让 {{name}} 说说为什么人体发烧时食欲会下降，用什么实验可以验证温度对酶活性的影响。,moe-2022-bio:SH.MC.07,G-SH-BIO-01,progression
mtc_584,生物学,Biology,分子与细胞,Molecules & Cells,ATP与细胞能量供应,CONCEPTUAL,15,16,高中(10~12年级),理解ATP是细胞内的主要能量通货，掌握ATP的结构简式和ATP与ADP的相互转化，理解ATP在能量代谢中的关键作用和来源。,能写出ATP的结构简式A-P~P~P；能说明ATP与ADP相互转化的过程和意义；能说出ATP的利用途径,让 {{name}} 解释为什么说ATP是细胞的能量通货，它在吸能反应和放能反应中分别起什么作用。,moe-2022-bio:SH.MC.08,G-SH-BIO-01,progression
mtc_585,生物学,Biology,分子与细胞,Molecules & Cells,光合作用的过程,CONCEPTUAL,16,17,高中(10~12年级),理解光合作用的总反应式和过程，掌握光反应（水的光解、ATP合成）和暗反应（CO2固定、C3还原）的物质和能量变化，理解光反应与暗反应的联系。,能写出光合作用的总反应式；能说明光反应和暗反应的物质能量变化；能说明光反应与暗反应的联系和区别,给 {{name}} 一张光合作用过程图，请他说出光反应产生了什么物质用于暗反应，如果突然停止光照暗反应会怎样。,moe-2022-bio:SH.MC.09,G-SH-BIO-01,progression
mtc_586,生物学,Biology,分子与细胞,Molecules & Cells,影响光合作用速率的因素及应用,PROCEDURAL,16,17,高中(10~12年级),理解影响光合作用速率的环境因素（光照强度、CO2浓度、温度等），能分析各因素对光合速率的影响曲线，了解在农业生产中提高光合作用速率的措施。,能分析光照强度对光合速率的影响曲线（光补偿点光饱和点）；能说明CO2浓度和温度对光合作用的影响；能提出农业生产中提高产量的措施,让 {{name}} 分析温室大棚种植蔬菜时，怎样通过调节光照、温度和CO2浓度来提高产量。,moe-2022-bio:SH.MC.10,G-SH-BIO-01,progression
mtc_587,生物学,Biology,分子与细胞,Molecules & Cells,细胞呼吸·有氧呼吸与无氧呼吸,CONCEPTUAL,16,17,高中(10~12年级),理解细胞呼吸是细胞内有机物氧化分解释放能量的过程，掌握有氧呼吸的三个阶段（糖酵解、柠檬酸循环、电子传递链）和无氧呼吸（产生乳酸或酒精）的过程和特点，能比较有氧呼吸和无氧呼吸。,能说明有氧呼吸三个阶段的物质和能量变化；能说出无氧呼吸的两种类型和产物；能比较有氧呼吸和无氧呼吸的异同,让 {{name}} 说说人体剧烈运动时肌肉细胞产生的乳酸是怎么回事，与平静状态下的呼吸方式有什么不同。,moe-2022-bio:SH.MC.11,G-SH-BIO-01,progression
mtc_588,生物学,Biology,分子与细胞,Molecules & Cells,细胞的有丝分裂,CONCEPTUAL,16,17,高中(10~12年级),理解细胞周期概念，掌握真核细胞有丝分裂各时期（前期、中期、后期、末期）的染色体、DNA和纺锤体的变化规律，理解有丝分裂的意义（保持遗传稳定性）。,能说出细胞周期的概念和分裂间期的主要任务；能描述有丝分裂各时期的染色体和DNA变化特点；能说明有丝分裂的生物学意义,给 {{name}} 一张动物细胞有丝分裂各时期的显微图，请他按分裂先后顺序排列并说出各时期的特点。,moe-2022-bio:SH.MC.12,G-SH-BIO-01,progression
mtc_589,生物学,Biology,分子与细胞,Molecules & Cells,细胞的分化、衰老、凋亡与癌变,CONCEPTUAL,16,17,高中(10~12年级),理解细胞分化是基因选择性表达的结果，了解细胞衰老的特征和细胞凋亡（编程性死亡）与细胞坏死的区别，认识细胞癌变的原因（致癌因子、原癌基因和抑癌基因突变），关注人体健康。,能说明细胞分化的实质和意义；能区分细胞凋亡与细胞坏死；能说明细胞癌变的内在原因和外在因素,让 {{name}} 说说吸烟为什么可能导致肺癌，癌细胞与正常细胞在分裂方面有什么不同。,moe-2022-bio:SH.MC.13,G-SH-BIO-01,progression
mtc_590,生物学,Biology,遗传与进化,Heredity & Evolution,DNA是主要的遗传物质,CONCEPTUAL,16,17,高中(10~12年级),理解DNA是主要的遗传物质（少数病毒是RNA），掌握证明DNA是遗传物质的经典实验（肺炎双球菌转化实验、噬菌体侵染细菌实验）的原理和结论。,能说出肺炎双球菌转化实验的过程和结论；能说明噬菌体侵染细菌实验的设计思路；能理解DNA是主要的遗传物质,让 {{name}} 说说噬菌体侵染细菌实验为什么要分别标记DNA和蛋白质，实验结果说明了什么。,moe-2022-bio:SH.HE.01,G-SH-BIO-02,progression
mtc_591,生物学,Biology,遗传与进化,Heredity & Evolution,DNA分子的结构与双螺旋模型,CONCEPTUAL,16,17,高中(10~12年级),理解DNA分子的双螺旋结构（两条链反向平行、磷酸-脱氧核糖交替连接构成基本骨架、碱基通过氢键配对），掌握碱基互补配对原则（A-T、G-C），理解DNA结构多样性和特异性的原因。,能说出DNA双螺旋结构的主要特点；能运用碱基互补配对原则进行计算；能说明DNA分子具有多样性和特异性,给 {{name}} 一段DNA分子一条链的碱基序列，请他写出互补链的碱基序列，并计算两条链中A+T占的比例。,moe-2022-bio:SH.HE.02,G-SH-BIO-02,progression
mtc_592,生物学,Biology,遗传与进化,Heredity & Evolution,DNA的复制·半保留复制,CONCEPTUAL,16,17,高中(10~12年级),理解DNA复制的概念和时间（有丝分裂间期和减数第一次分裂前的间期），掌握DNA半保留复制的过程（解旋→合成子链→螺旋化），理解DNA复制的条件（模板、原料、酶、能量）。,能说出DNA复制的时期和方式；能说明DNA复制需要的基本条件；能解释半保留复制的实验证据,让 {{name}} 说说一个DNA分子经过三次复制后，含有原始母链的DNA分子有几个，并解释原因。,moe-2022-bio:SH.HE.03,G-SH-BIO-02,progression
